Site Name,State,Latitude,Longitude,Bat Species,Bat ID,Mass (prior resp),Sex,Age,Date Captured,Forearm Length
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU30,5.4,Male,Adult,28/01/2017,34.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU31,5.2,Male,Adult,28/01/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Corynorhinus townsendii,COTO186,13,Female,Adult,29/10/2017,43
Selman Living Lab Cave,OK,36.712692,-99.258184,Eptesicus fuscus,EPFU7,25.6,Male,Adult,29/10/2017,47.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU32,6.1,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU33,6.4,Male,Adult,30/10/2017,33.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU34,7.3,Female,Adult,30/10/2017,33.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU35,7.8,Female,Adult,30/10/2017,35.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU36,7.6,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU37,7.1,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU38,6.9,Male,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU39,6.3,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU40,7.3,Male,Adult,30/10/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU41,7.8,Female,Adult,30/10/2017,35.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU42,7,Female,Adult,30/10/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU43,6.8,Male,Adult,30/10/2017,34.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU44,6.4,Male,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU45,7.2,Male,Adult,30/10/2017,35.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU46,6.5,Female,Adult,30/10/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU47,6.5,Male,Adult,30/10/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU48,7.7,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU49,7.4,Female,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU50,7.2,Female,Adult,30/10/2017,32.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU51,7.4,Female,Adult,30/10/2017,34.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU52,7.2,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU53,7.5,Female,Adult,30/10/2017,35.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU54,7.1,Male,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE31,14.4,Female,Adult,29/10/2017,47.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE32,13.5,Female,Adult,29/10/2017,44.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE33,12.1,Male,Adult,29/10/2017,42.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE34,11.9,Male,Adult,29/10/2017,42.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE35,12.7,Male,Adult,29/10/2017,42.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE36,12.2,Male,Adult,29/10/2017,41.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE37,12.8,Male,Adult,29/10/2017,44.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE38,12.8,Male,Adult,29/10/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE39,15.3,Male,Adult,29/10/2017,44.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE40,14,Male,Adult,29/10/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE41,16.8,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE42,13.9,Male,Adult,29/10/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE43,14,Male,Adult,29/10/2017,43.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE44,13.6,Male,Adult,29/10/2017,42.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE45,14.5,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE46,16.2,Female,Adult,29/10/2017,44.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE47,14.4,Female,Adult,29/10/2017,43.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE48,16.3,Female,Adult,29/10/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE49,15.6,Male,Adult,29/10/2017,43
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE50,13.7,Male,Adult,29/10/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE51,15,Male,Adult,29/10/2017,45.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE52,14.3,Male,Adult,29/10/2017,43.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE53,14.8,Female,Adult,29/10/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE54,13.7,Male,Adult,29/10/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE55,13.8,Male,Adult,29/10/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE56,12.4,Male,Adult,29/10/2017,42.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE57,15,Female,Adult,29/10/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE58,16.4,Male,Adult,29/10/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE59,13.8,Male,Adult,29/10/2017,42.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE60,13.3,Male,Adult,29/10/2017,44.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE61,13.5,Male,Adult,29/10/2017,44.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE62,13.8,Male,Adult,29/10/2017,44.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE63,17.2,Female,Adult,29/10/2017,46.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE64,15.2,Male,Adult,29/10/2017,44.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE65,16,Female,Adult,29/10/2017,45.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE66,15,Male,Adult,29/10/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE67,15.3,Female,Adult,29/10/2017,44.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE68,15.4,Female,Adult,29/10/2017,44.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE69,16.5,Male,Adult,29/10/2017,42.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE70,16.5,Female,Adult,29/10/2017,46.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE71,16.1,Female,Adult,29/10/2017,46.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE72,14.5,Male,Adult,29/10/2017,36.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE73,16.9,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE74,13.9,Female,Adult,29/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE75,15.9,Female,Adult,29/10/2017,43.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE76,13.2,Male,Adult,29/10/2017,42.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE77,17.2,Male,Adult,29/10/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE78,15.5,Female,Adult,29/10/2017,43.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE79,15,Female,Adult,30/10/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE80,15.9,Female,Adult,30/10/2017,44
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE81,15.3,Female,Adult,30/10/2017,43.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE82,14.6,Female,Adult,30/10/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE83,15,Female,Adult,30/10/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE84,16.6,Female,Adult,30/10/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE85,14.6,Male,Adult,30/10/2017,43.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE86,14.3,Female,Adult,30/10/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE87,15.3,Female,Adult,30/10/2017,45.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE88,13.4,Male,Adult,30/10/2017,43
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE89,15.2,Female,Adult,30/10/2017,46.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE90,13.8,Female,Adult,30/10/2017,44.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE91,13.4,Female,Adult,1/11/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE92,14.9,Female,Adult,1/11/2017,43.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE93,14.6,Female,Adult,1/11/2017,45.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE94,13.8,Male,Adult,1/11/2017,45.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE95,16.2,Female,Adult,1/11/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE96,12.3,Male,Adult,1/11/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE97,13.8,Male,Adult,1/11/2017,44.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE98,15.6,Male,Adult,1/11/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE99,15.4,Female,Adult,1/11/2017,45.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE100,16.5,Female,Adult,1/11/2017,47.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE101,15.1,Female,Adult,1/11/2017,45.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE102,15.8,Female,Adult,1/11/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE103,14.1,Female,Adult,1/11/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE104,15,Male,Adult,1/11/2017,44.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE105,16,Male,Adult,1/11/2017,46.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE106,15,Female,Adult,1/11/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE107,13.3,Male,Adult,1/11/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE108,15.6,Female,Adult,1/11/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE109,17.3,Female,Adult,1/11/2017,45.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE110,14.6,Female,Adult,1/11/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE111,14.5,Female,Adult,1/11/2017,44.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE112,14.2,Male,Adult,1/11/2017,43.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE113,15.1,Female,Adult,1/11/2017,45.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE114,15.4,Male,Adult,1/11/2017,36.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE115,16.5,Female,Adult,1/11/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE116,17.6,Male,Adult,1/11/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE117,16.1,Female,Adult,1/11/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE118,16.1,Female,Adult,1/11/2017,44
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE119,14.4,Female,Adult,1/11/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE120,13.3,Female,Adult,1/11/2017,45.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE121,15,Female,Adult,1/11/2017,45
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE122,15.5,Female,Adult,1/11/2017,44.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE123,13.3,Female,Adult,1/11/2017,48.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE124,15.1,Male,Adult,1/11/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE125,12.2,Male,Adult,1/11/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE126,17.4,Female,Adult,1/11/2017,47
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE127,13.5,Male,Adult,1/11/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE128,15.5,Female,Adult,1/11/2017,47.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE129,14.5,Female,Adult,1/11/2017,44
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE130,14.9,Female,Adult,1/11/2017,44.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE131,14,Male,Adult,1/11/2017,43.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE132,15.5,Female,Adult,1/11/2017,46.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE133,14.3,Male,Adult,1/11/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE134,14.5,Female,Adult,1/11/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE135,16.4,Female,Adult,1/11/2017,47.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE136,14.9,Female,Adult,1/11/2017,45.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE137,16,Female,Adult,1/11/2017,46.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE138,15.1,Female,Adult,1/11/2017,44.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE139,14.3,Female,Adult,1/11/2017,46.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE140,14.1,Male,Adult,1/11/2017,42.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE141,14.6,Female,Adult,1/11/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE142,16.5,Female,Adult,1/11/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE143,15.5,Male,Adult,1/11/2017,46.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE144,16,Female,Adult,1/11/2017,46.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE145,16.5,Female,Adult,1/11/2017,46
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE146,14.5,Male,Adult,1/11/2017,46.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE147,17.1,Female,Adult,1/11/2017,47.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE148,16.1,Female,Adult,1/11/2017,46.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE149,14.7,Female,Adult,1/11/2017,44.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE150,16.1,Female,Adult,1/11/2017,46.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE151,14.5,Female,Adult,1/11/2017,44.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE152,14,Female,Adult,1/11/2017,43.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Myotis velifer,MYVE153,12.8,Male,Adult,1/11/2017,45.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU55,6.7,Male,Adult,30/10/2017,33.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU56,6.6,Male,Adult,30/10/2017,34.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU57,7.3,Female,Adult,30/10/2017,36.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU58,6,Male,Adult,30/10/2017,33.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU59,7.2,Female,Adult,30/10/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU60,7.7,Male,Adult,30/10/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU61,6.8,Female,Adult,30/10/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU62,7.8,Female,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU63,6.5,Female,Adult,30/10/2017,36.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU64,5.9,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU65,6,Female,Adult,30/10/2017,34.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU66,6.6,Female,Adult,30/10/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU67,7.6,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU68,8.1,Female,Adult,30/10/2017,33.9
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU69,7.3,Female,Adult,30/10/2017,34.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU70,7.4,Male,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU71,6.9,Female,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU72,7,Male,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU73,7.4,Female,Adult,30/10/2017,35.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU74,6.1,Male,Adult,30/10/2017,33.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU75,7.1,Male,Adult,30/10/2017,34.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU76,6.3,Female,Adult,30/10/2017,34.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU77,6.6,Female,Adult,30/10/2017,32.7
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU78,7.2,Female,Adult,30/10/2017,34.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU79,6.3,Male,Adult,30/10/2017,34
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU80,6.4,Female,Adult,30/10/2017,36.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU81,6.6,Male,Adult,30/10/2017,32.8
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU82,6.1,Male,Adult,30/10/2017,32.6
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU83,6.3,Female,Adult,30/10/2017,33.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU84,8.3,Female,Adult,30/10/2017,34.1
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU85,7,Female,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU86,6.6,Female,Adult,30/10/2017,33.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU87,8.4,Female,Adult,30/10/2017,32.5
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU88,7.6,Female,Adult,3/11/2017,33.2
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU89,6.3,Male,Adult,3/11/2017,35.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU90,6.8,Female,Adult,3/11/2017,33.3
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU91,6.3,Male,Adult,3/11/2017,34.4
Selman Living Lab Cave,OK,36.712692,-99.258184,Perimyotis subflavus,PESU92,7.2,Male,Adult,3/11/2017,34.5
